********************************************************************************
SetName: CMS_TTB_8TEV_2D_TTM_TRAP_TOT
Author: Emanuele R. Nocera emanueleroberto.nocera@unito.it
Date: February 2025
CodesUsed: MG5_aMC_v3_5_7
TheoryInput: NLO QCD (see runcards https://github.com/NNPDF/pinecards)
PDFset: 240517-rs-alphas_01200
Warnings: top mass variation mt=170 GeV
********************************************************************************
1.19816	0.00000
1.19505	0.00000
1.20157	0.00000
1.20839	0.00000
1.04488	0.00000
1.04486	0.00000
1.04486	0.00000
1.06093	0.00000
1.02223	0.00000
1.01851	0.00000
1.02857	0.00000
1.04559	0.00000
1.01368	0.00000
1.00777	0.00000
1.01992	0.00000
1.03585	0.00000
